0.00000009	0.000000099	1.089E-007	1.1979E-007	1.31769E-007	1.449459E-007	1.5944049E-007	1.75384539E-007	1.929229929E-007	2.1221529219E-007
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.0000001	0.00000011	0.000000121	1.331E-007	1.4641E-007	1.61051E-007	1.771561E-007	1.9487171E-007	2.14358881E-007	2.357947691E-007
0.00000006	0.000000066	7.26E-008	7.986E-008	8.7846E-008	9.66306000000001E-008	1.0629366E-007	1.16923026E-007	1.286153286E-007	1.4147686146E-007
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1.25E-008	1.375E-008	1.5125E-008	1.66375E-008	1.830125E-008	2.0131375E-008	2.21445125E-008	2.435896375E-008	2.6794860125E-008	2.94743461375E-008
0.00000015	0.000000165	1.815E-007	1.9965E-007	2.19615E-007	2.415765E-007	2.6573415E-007	2.92307565E-007	3.215383215E-007	3.5369215365E-007
0.00000003	0.000000033	3.63E-008	3.993E-008	4.3923E-008	4.83153E-008	5.314683E-008	5.8461513E-008	6.43076643000001E-008	7.07384307300001E-008
0.00000003	0.000000033	3.63E-008	3.993E-008	4.3923E-008	4.83153E-008	5.314683E-008	5.8461513E-008	6.43076643000001E-008	7.07384307300001E-008
0.00000012	0.000000132	1.452E-007	1.5972E-007	1.75692E-007	1.932612E-007	2.1258732E-007	2.33846052E-007	2.572306572E-007	0.000000283
1.25E-008	1.375E-008	1.5125E-008	1.66375E-008	1.830125E-008	2.0131375E-008	2.21445125E-008	2.435896375E-008	2.6794860125E-008	2.94743461375E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2.25E-008	2.475E-008	2.7225E-008	2.99475E-008	3.294225E-008	3.6236475E-008	3.98601225E-008	4.384613475E-008	4.8230748225E-008	5.30538230475E-008
0.00000005	0.000000055	6.05E-008	6.655E-008	7.3205E-008	8.05255E-008	8.857805E-008	9.7435855E-008	1.071794405E-007	1.1789738455E-007
8.25E-008	9.075E-008	9.9825E-008	1.098075E-007	1.2078825E-007	1.32867075E-007	1.461537825E-007	1.6076916075E-007	1.76846076825E-007	1.945306845075E-007
0.000000105	1.155E-007	1.2705E-007	1.39755E-007	1.537305E-007	1.6910355E-007	0.000000186	2.046152955E-007	2.2507682505E-007	2.47584507555E-007
8.75E-008	9.625E-008	1.05875E-007	1.164625E-007	1.2810875E-007	1.40919625E-007	0.000000155	1.7051274625E-007	1.87564020875E-007	2.063204229625E-007
8.75E-008	9.625E-008	1.05875E-007	1.164625E-007	1.2810875E-007	1.40919625E-007	0.000000155	1.7051274625E-007	1.87564020875E-007	2.063204229625E-007
0.00000015	0.000000165	1.815E-007	1.9965E-007	2.19615E-007	2.415765E-007	2.6573415E-007	2.92307565E-007	3.215383215E-007	3.5369215365E-007
0.000000005	5.5E-009	6.05E-009	6.655E-009	7.3205E-009	8.05255E-009	8.857805E-009	9.74358550000001E-009	1.071794405E-008	1.1789738455E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.000000025	2.75E-008	3.025E-008	3.3275E-008	3.66025E-008	4.026275E-008	4.4289025E-008	4.87179275E-008	5.358972025E-008	5.8948692275E-008
2.5E-009	2.75E-009	0.000000003	3.3275E-009	3.66025E-009	0.000000004	4.4289025E-009	4.87179275E-009	5.358972025E-009	5.89486922750001E-009
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00000007	0.000000077	8.47E-008	9.317E-008	1.02487E-007	1.127357E-007	0.000000124	1.36410197E-007	1.500512167E-007	1.6505633837E-007
0.000000045	4.95E-008	5.445E-008	5.9895E-008	6.58845E-008	7.247295E-008	7.9720245E-008	8.76922695E-008	9.646149645E-008	1.06107646095E-007
0.000000025	2.75E-008	3.025E-008	3.3275E-008	3.66025E-008	4.026275E-008	4.4289025E-008	4.87179275E-008	5.358972025E-008	5.8948692275E-008
1.875E-007	2.0625E-007	2.26875E-007	2.495625E-007	2.7451875E-007	0.000000302	3.321676875E-007	3.6538445625E-007	4.01922901875E-007	4.421151920625E-007
5.25E-008	5.775E-008	6.3525E-008	6.98775E-008	7.686525E-008	8.45517750000001E-008	0.000000093	1.0230764775E-007	1.12538412525E-007	1.237922537775E-007
0.000000065	7.15E-008	7.865E-008	8.6515E-008	9.51665E-008	1.0468315E-007	1.15151465E-007	1.266666115E-007	1.3933327265E-007	1.53266599915E-007
0.000000055	6.05E-008	6.655E-008	7.3205E-008	8.05255E-008	8.857805E-008	9.7435855E-008	1.071794405E-007	1.1789738455E-007	1.29687123005E-007
0.000000105	1.155E-007	1.2705E-007	1.39755E-007	1.537305E-007	1.6910355E-007	0.000000186	2.046152955E-007	2.2507682505E-007	2.47584507555E-007
1.925E-008	2.1175E-008	2.32925E-008	2.562175E-008	2.8183925E-008	0.000000031	3.410254925E-008	3.7512804175E-008	4.12640845925001E-008	4.53904930517501E-008
0.00000004	0.000000044	4.84E-008	5.324E-008	5.8564E-008	6.44204E-008	7.086244E-008	7.79486840000001E-008	8.57435524000001E-008	9.43179076400001E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
7.5E-009	8.25E-009	9.075E-009	0.00000001	0.000000011	1.2078825E-008	1.32867075E-008	1.461537825E-008	1.6076916075E-008	1.76846076825E-008
0.00000006	0.000000066	7.26E-008	7.986E-008	8.7846E-008	9.66306000000001E-008	1.0629366E-007	1.16923026E-007	1.286153286E-007	1.4147686146E-007
0.000000055	6.05E-008	6.655E-008	7.3205E-008	8.05255E-008	8.857805E-008	9.7435855E-008	1.071794405E-007	1.1789738455E-007	1.29687123005E-007
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3.25E-008	3.575E-008	3.9325E-008	4.32575E-008	4.758325E-008	5.2341575E-008	5.75757325E-008	6.333330575E-008	6.9666636325E-008	7.66332999575001E-008
0.000000025	2.75E-008	3.025E-008	3.3275E-008	3.66025E-008	4.026275E-008	4.4289025E-008	4.87179275E-008	5.358972025E-008	5.8948692275E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00000003	0.000000033	3.63E-008	3.993E-008	4.3923E-008	4.83153E-008	5.314683E-008	5.8461513E-008	6.43076643000001E-008	7.07384307300001E-008
0.00000015	0.000000165	1.815E-007	1.9965E-007	2.19615E-007	2.415765E-007	2.6573415E-007	2.92307565E-007	3.215383215E-007	3.5369215365E-007
1.875E-007	2.0625E-007	2.26875E-007	2.495625E-007	2.7451875E-007	0.000000302	3.321676875E-007	3.6538445625E-007	4.01922901875E-007	4.421151920625E-007
7.5E-009	8.25E-009	9.075E-009	0.00000001	0.000000011	1.2078825E-008	1.32867075E-008	1.461537825E-008	1.6076916075E-008	1.76846076825E-008
0.00000002	0.000000022	2.42E-008	2.662E-008	2.9282E-008	3.22102E-008	3.543122E-008	0.000000039	4.28717762E-008	4.71589538200001E-008
0.00000002	0.000000022	2.42E-008	2.662E-008	2.9282E-008	3.22102E-008	3.543122E-008	0.000000039	4.28717762E-008	4.71589538200001E-008
0	0	0	0	0	0	0	0	0	0
4.5E-009	0.000000005	5.44500000000001E-009	0.000000006	6.58845000000001E-009	7.24729500000001E-009	0.000000008	8.76922695000001E-009	9.64614964500001E-009	1.06107646095E-008
0	0	0	0	0	0	0	0	0	0
0.000000015	1.65E-008	1.815E-008	0.00000002	0.000000022	2.415765E-008	2.6573415E-008	2.92307565E-008	3.215383215E-008	3.5369215365E-008
0	0	0	0	0	0	0	0	0	0
0.000000033	3.63E-008	3.993E-008	4.3923E-008	4.83153E-008	5.314683E-008	5.8461513E-008	6.43076643E-008	7.073843073E-008	7.7812273803E-008
0.000000063	6.93E-008	7.623E-008	8.3853E-008	9.22383E-008	1.0146213E-007	1.11608343E-007	1.227691773E-007	0.000000135	1.48550704533E-007
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3.25E-008	3.575E-008	3.9325E-008	4.32575E-008	4.758325E-008	5.2341575E-008	5.75757325E-008	6.333330575E-008	6.9666636325E-008	7.66332999575001E-008
1.75E-008	1.925E-008	2.1175E-008	2.32925E-008	2.562175E-008	2.8183925E-008	0.000000031	3.410254925E-008	3.7512804175E-008	4.12640845925E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
7.5E-009	8.25E-009	9.075E-009	0.00000001	0.000000011	1.2078825E-008	1.32867075E-008	1.461537825E-008	1.6076916075E-008	1.76846076825E-008
0	0	0	0	0	0	0	0	0	0
0.00000002	0.000000022	2.42E-008	2.662E-008	2.9282E-008	3.22102E-008	3.543122E-008	0.000000039	4.28717762E-008	4.71589538200001E-008
0.00000005	0.000000055	6.05E-008	6.655E-008	7.3205E-008	8.05255E-008	8.857805E-008	9.7435855E-008	1.071794405E-007	1.1789738455E-007
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.000000075	8.25E-008	9.075E-008	9.9825E-008	1.098075E-007	1.2078825E-007	1.32867075E-007	1.461537825E-007	1.6076916075E-007	1.76846076825E-007
3.75E-008	4.125E-008	4.5375E-008	4.99125E-008	5.490375E-008	6.0394125E-008	6.64335375E-008	7.307689125E-008	8.03845803750001E-008	8.84230384125001E-008
3.75E-008	4.125E-008	4.5375E-008	4.99125E-008	5.490375E-008	6.0394125E-008	6.64335375E-008	7.307689125E-008	8.03845803750001E-008	8.84230384125001E-008
0.00000003	0.000000033	3.63E-008	3.993E-008	4.3923E-008	4.83153E-008	5.314683E-008	5.8461513E-008	6.43076643000001E-008	7.07384307300001E-008
0.00000002	0.000000022	2.42E-008	2.662E-008	2.9282E-008	3.22102E-008	3.543122E-008	0.000000039	4.28717762E-008	4.71589538200001E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3.75E-008	4.125E-008	4.5375E-008	4.99125E-008	5.490375E-008	6.0394125E-008	6.64335375E-008	7.307689125E-008	8.03845803750001E-008	8.84230384125001E-008
0.00000002	0.000000022	2.42E-008	2.662E-008	2.9282E-008	3.22102E-008	3.543122E-008	0.000000039	4.28717762E-008	4.71589538200001E-008
0	0	0	0	0	0	0	0	0	0
0.000000015	1.65E-008	1.815E-008	0.00000002	0.000000022	2.415765E-008	2.6573415E-008	2.92307565E-008	3.215383215E-008	3.5369215365E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.000000015	1.65E-008	1.815E-008	0.00000002	0.000000022	2.415765E-008	2.6573415E-008	2.92307565E-008	3.215383215E-008	3.5369215365E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.000000015	1.65E-008	1.815E-008	0.00000002	0.000000022	2.415765E-008	2.6573415E-008	2.92307565E-008	3.215383215E-008	3.5369215365E-008
2.25E-008	2.475E-008	2.7225E-008	2.99475E-008	3.294225E-008	3.6236475E-008	3.98601225E-008	4.384613475E-008	4.8230748225E-008	5.30538230475E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00000011	0.000000121	1.331E-007	1.4641E-007	1.61051E-007	1.771561E-007	1.9487171E-007	2.14358881E-007	2.357947691E-007	2.5937424601E-007
0.000000055	6.05E-008	6.655E-008	7.3205E-008	8.05255E-008	8.857805E-008	9.7435855E-008	1.071794405E-007	1.1789738455E-007	1.29687123005E-007
0	0	0	0	0	0	0	0	0	0
0.00000007	0.000000077	8.47E-008	9.317E-008	1.02487E-007	1.127357E-007	0.000000124	1.36410197E-007	1.500512167E-007	1.6505633837E-007
0.000000165	1.815E-007	1.9965E-007	2.19615E-007	2.415765E-007	2.6573415E-007	2.92307565E-007	3.215383215E-007	3.5369215365E-007	3.89061369015E-007
0.00000006	0.000000066	7.26E-008	7.986E-008	8.7846E-008	9.66306000000001E-008	1.0629366E-007	1.16923026E-007	1.286153286E-007	1.4147686146E-007
0.000000105	1.155E-007	1.2705E-007	1.39755E-007	1.537305E-007	1.6910355E-007	0.000000186	2.046152955E-007	2.2507682505E-007	2.47584507555E-007
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2.5E-009	2.75E-009	0.000000003	3.3275E-009	3.66025E-009	0.000000004	4.4289025E-009	4.87179275E-009	5.358972025E-009	5.89486922750001E-009
0	0	0	0	0	0	0	0	0	0
0.00000009	0.000000099	1.089E-007	1.1979E-007	1.31769E-007	1.449459E-007	1.5944049E-007	1.75384539E-007	1.929229929E-007	2.1221529219E-007
0.00000006	0.000000066	7.26E-008	7.986E-008	8.7846E-008	9.66306000000001E-008	1.0629366E-007	1.16923026E-007	1.286153286E-007	1.4147686146E-007
0.00000009	0.000000099	1.089E-007	1.1979E-007	1.31769E-007	1.449459E-007	1.5944049E-007	1.75384539E-007	1.929229929E-007	2.1221529219E-007
0.00000004	0.000000044	4.84E-008	5.324E-008	5.8564E-008	6.44204E-008	7.086244E-008	7.79486840000001E-008	8.57435524000001E-008	9.43179076400001E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00000006	0.000000066	7.26E-008	7.986E-008	8.7846E-008	9.66306000000001E-008	1.0629366E-007	1.16923026E-007	1.286153286E-007	1.4147686146E-007
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1.25E-008	1.375E-008	1.5125E-008	1.66375E-008	1.830125E-008	2.0131375E-008	2.21445125E-008	2.435896375E-008	2.6794860125E-008	2.94743461375E-008
0.00000003	0.000000033	3.63E-008	3.993E-008	4.3923E-008	4.83153E-008	5.314683E-008	5.8461513E-008	6.43076643000001E-008	7.07384307300001E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.000000035	3.85E-008	4.235E-008	4.6585E-008	5.12435E-008	5.636785E-008	0.000000062	6.82050985E-008	0.000000075	8.25281691850001E-008
0.00000015	0.000000165	1.815E-007	1.9965E-007	2.19615E-007	2.415765E-007	2.6573415E-007	2.92307565E-007	3.215383215E-007	3.5369215365E-007
0.000000025	2.75E-008	3.025E-008	3.3275E-008	3.66025E-008	4.026275E-008	4.4289025E-008	4.87179275E-008	5.358972025E-008	5.8948692275E-008
0.00000003	0.000000033	3.63E-008	3.993E-008	4.3923E-008	4.83153E-008	5.314683E-008	5.8461513E-008	6.43076643000001E-008	7.07384307300001E-008
0.00000006	0.000000066	7.26E-008	7.986E-008	8.7846E-008	9.66306000000001E-008	1.0629366E-007	1.16923026E-007	1.286153286E-007	1.4147686146E-007
0.00000005	0.000000055	6.05E-008	6.655E-008	7.3205E-008	8.05255E-008	8.857805E-008	9.7435855E-008	1.071794405E-007	1.1789738455E-007
0.00000001	0.000000011	1.21E-008	1.331E-008	1.4641E-008	1.61051E-008	1.771561E-008	1.9487171E-008	2.14358881E-008	2.357947691E-008
0	0	0	0	0	0	0	0	0	0
0.000000005	5.5E-009	6.05E-009	6.655E-009	7.3205E-009	8.05255E-009	8.857805E-009	9.74358550000001E-009	1.071794405E-008	1.1789738455E-008
1.375E-007	1.5125E-007	1.66375E-007	0.000000183	2.0131375E-007	2.21445125E-007	2.435896375E-007	2.6794860125E-007	2.94743461375E-007	3.242178075125E-007
0.000000015	1.65E-008	1.815E-008	0.00000002	0.000000022	2.415765E-008	2.6573415E-008	2.92307565E-008	3.215383215E-008	3.5369215365E-008
0.00000006	0.000000066	7.26E-008	7.986E-008	8.7846E-008	9.66306000000001E-008	1.0629366E-007	1.16923026E-007	1.286153286E-007	1.4147686146E-007
0	0	0	0	0	0	0	0	0	0
0.000000025	2.75E-008	3.025E-008	3.3275E-008	3.66025E-008	4.026275E-008	4.4289025E-008	4.87179275E-008	5.358972025E-008	5.8948692275E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.000000025	2.75E-008	3.025E-008	3.3275E-008	3.66025E-008	4.026275E-008	4.4289025E-008	4.87179275E-008	5.358972025E-008	5.8948692275E-008
0.000000025	2.75E-008	3.025E-008	3.3275E-008	3.66025E-008	4.026275E-008	4.4289025E-008	4.87179275E-008	5.358972025E-008	5.8948692275E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.000000065	7.15E-008	7.865E-008	8.6515E-008	9.51665E-008	1.0468315E-007	1.15151465E-007	1.266666115E-007	1.3933327265E-007	1.53266599915E-007
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3.25E-008	3.575E-008	3.9325E-008	4.32575E-008	4.758325E-008	5.2341575E-008	5.75757325E-008	6.333330575E-008	6.9666636325E-008	7.66332999575001E-008
6.75E-008	7.425E-008	8.1675E-008	8.98425E-008	9.882675E-008	1.08709425E-007	1.195803675E-007	1.3153840425E-007	1.44692244675E-007	1.591614691425E-007
0.00000001	0.000000011	1.21E-008	1.331E-008	1.4641E-008	1.61051E-008	1.771561E-008	1.9487171E-008	2.14358881E-008	2.357947691E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1.25E-008	1.375E-008	1.5125E-008	1.66375E-008	1.830125E-008	2.0131375E-008	2.21445125E-008	2.435896375E-008	2.6794860125E-008	2.94743461375E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.000000045	4.95E-008	5.445E-008	5.9895E-008	6.58845E-008	7.247295E-008	7.97202450000001E-008	8.76922695000001E-008	9.64614964500001E-008	1.06107646095E-007
1.95E-008	2.145E-008	2.3595E-008	0.000000026	2.854995E-008	3.1404945E-008	3.45454395E-008	0.000000038	4.1799981795E-008	0.000000046
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1.25E-009	1.375E-009	1.5125E-009	1.66375E-009	1.830125E-009	0.000000002	2.21445125E-009	2.435896375E-009	2.6794860125E-009	2.94743461375E-009
1.25E-008	1.375E-008	1.5125E-008	1.66375E-008	1.830125E-008	2.0131375E-008	2.21445125E-008	2.435896375E-008	2.6794860125E-008	2.94743461375E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1.375E-008	1.5125E-008	1.66375E-008	1.830125E-008	2.0131375E-008	2.21445125E-008	2.435896375E-008	2.6794860125E-008	2.94743461375E-008	3.242178075125E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.000000015	1.65E-008	1.815E-008	0.00000002	0.000000022	2.415765E-008	2.6573415E-008	2.92307565E-008	3.215383215E-008	3.5369215365E-008
0.000000015	1.65E-008	1.815E-008	0.00000002	0.000000022	2.415765E-008	2.6573415E-008	2.92307565E-008	3.215383215E-008	3.5369215365E-008
0.000000045	4.95E-008	5.445E-008	5.9895E-008	6.58845E-008	7.247295E-008	7.9720245E-008	8.76922695E-008	9.646149645E-008	1.06107646095E-007
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00000005	0.000000055	6.05E-008	6.655E-008	7.3205E-008	8.05255E-008	8.857805E-008	9.7435855E-008	1.071794405E-007	1.1789738455E-007
0.00000003	0.000000033	3.63E-008	3.993E-008	4.3923E-008	4.83153E-008	5.314683E-008	5.8461513E-008	6.43076643000001E-008	7.07384307300001E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
